Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"1708875", 22.87, 2,    13658.3, -125.2,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"26829766", 22.87, 1,    13677.4,   -2.9,    1.0359, 2,    13655.9, -123.3,    1.0342, 3,    13701.5,  117.0,    1.0377
"1715756", 22.87, 1,    13677.3,   -2.9,    1.0358, 2,    13655.7, -123.3,    1.0342, 3,    13701.4,  117.0,    1.0377
"25560735", 22.87, 1,    13676.8,   -3.9,    1.0358, 2,    13746.2, -124.1,    1.0411, 3,    13695.1,  116.4,    1.0372
"103015611", 22.87, 1,    13676.8,   -3.9,    1.0358, 0, 0, 0, 0, 0, 0, 0, 0
"1586467", 22.87, 3,    13621.7,  115.4,    1.0316, 0, 0, 0, 0, 0, 0, 0, 0
"1586459", 22.87, 3,    13621.7,  115.4,    1.0316, 0, 0, 0, 0, 0, 0, 0, 0
"1586840", 22.87, 1,    13638.3,   -4.0,    1.0329, 0, 0, 0, 0, 0, 0, 0, 0
"1710268", 22.87, 1,    13685.5,   -3.6,    1.0365, 2,      13666, -123.9,     1.035, 3,    13711.8,  116.3,    1.0385
"1710266", 22.87, 3,    13711.8,  116.3,    1.0385, 0, 0, 0, 0, 0, 0, 0, 0
"1700277", 22.87, 1,    13676.9,   -2.9,    1.0358, 2,    13655.3, -123.3,    1.0342, 3,    13700.8,  117.0,    1.0376
"1709006", 22.87, 2,    13658.3, -125.2,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"26403412", 22.87, 1,    13673.2,   -3.9,    1.0355, 2,    441.153,   -3.9,  0.033411, 3,    441.153,   -3.9,  0.033411
"1587058", 22.87, 1,    13673.2,   -3.9,    1.0355, 0, 0, 0, 0, 0, 0, 0, 0
"1586857", 22.87, 1,    13623.4,   -4.1,    1.0318, 0, 0, 0, 0, 0, 0, 0, 0
"25526829", 22.87, 3,    13690.3,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000064", 22.87, 3,    13690.3,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"1585868", 22.87, 1,    13414.2,   -5.5,    1.0159, 2,    432.799,   -5.5,  0.032778, 3,    432.799,   -5.5,  0.032778
"1709702", 22.87, 1,    13772.7,   -3.8,    1.0431, 2,    13754.6, -124.0,    1.0417, 3,    13712.1,  116.1,    1.0385
"1709701", 22.87, 1,    13770.5,   -3.8,    1.0429, 2,    13752.8, -124.1,    1.0416, 3,    13709.9,  116.1,    1.0383
"1709874", 22.87, 1,    442.441,  116.4,  0.033508, 2,    442.441,  116.4,  0.033508, 3,    13713.1,  116.3,    1.0386
"1709921", 22.87, 1,    13682.5,   -3.6,    1.0362, 2,    13664.2, -123.9,    1.0349, 3,      13713,  116.3,    1.0385
"1585837", 22.87, 3,    13598.7,  115.3,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"1585802", 22.87, 3,    13598.5,  115.3,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"1599454", 22.87, 1,    13673.3,   -2.6,    1.0355, 2,    13648.7, -123.0,    1.0337, 3,    13689.5,  117.4,    1.0368
"1708745", 22.87, 1,      13610,   -4.8,    1.0307, 2,    13659.5, -125.0,    1.0345, 3,    13642.2,  115.5,    1.0332
"E1183_2582120", 22.87, 1,    13611.2,   -4.8,    1.0308, 2,    13659.2, -125.0,    1.0345, 3,    13641.9,  115.5,    1.0332
"1586018", 22.87, 1,    13405.7,   -5.5,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0
"25476913", 22.87, 3,    13639.5,  115.7,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"1714964", 22.87, 1,    13678.4,   -3.4,    1.0359, 2,    13662.6, -123.8,    1.0347, 3,    13712.5,  116.5,    1.0385
"1715558", 22.87, 1,    13678.8,   -3.4,     1.036, 2,    13662.4, -123.8,    1.0347, 3,    13712.4,  116.5,    1.0385
"1729284", 22.87, 1,    13673.2,   -3.0,    1.0355, 2,    13651.4, -123.3,    1.0339, 3,    13695.7,  117.0,    1.0372
"1729229", 22.87, 1,    13673.2,   -3.0,    1.0355, 2,    13651.4, -123.3,    1.0339, 3,    13695.7,  117.0,    1.0372
"1587102", 22.87, 1,    13688.8,   -3.8,    1.0367, 2,      13744, -124.1,    1.0409, 3,      13701,  116.4,    1.0376
"1587135", 22.87, 2,    13743.8, -124.1,    1.0409, 0, 0, 0, 0, 0, 0, 0, 0
"1713547", 22.87, 3,    13709.4,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"25117318", 22.87, 1,    13712.9,   -4.1,    1.0385, 2,    13712.4, -124.4,    1.0385, 3,      13662,  115.8,    1.0347
"1710425", 22.87, 1,    13712.8,   -4.1,    1.0385, 0, 0, 0, 0, 0, 0, 0, 0
"1599470", 22.87, 1,    13670.9,   -2.3,    1.0354, 2,    13640.7, -122.7,    1.0331, 0, 0, 0, 0
"1709929", 22.87, 1,    13680.4,   -3.5,    1.0361, 3,    13712.9,  116.4,    1.0385, 0, 0, 0, 0
"1713412", 22.87, 1,    13645.1,   -3.5,    1.0334, 2,    13643.2, -123.9,    1.0333, 3,      13702,  116.5,    1.0377
"1713440", 22.87, 2,    13635.2, -123.9,    1.0327, 0, 0, 0, 0, 0, 0, 0, 0
"1709098", 22.87, 3,    13703.9,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"26401857", 22.87, 1,      13399,   -5.5,    1.0148, 2,    432.306,   -5.5,  0.032741, 3,    432.306,   -5.5,  0.032741
"1586626", 22.87, 1,      13399,   -5.5,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0
"26023405", 22.87, 1,    13673.4,   -3.0,    1.0355, 2,    13651.5, -123.3,    1.0339, 3,    13695.9,  117.0,    1.0373
"1729287", 22.87, 1,    13673.3,   -3.0,    1.0355, 2,    13651.5, -123.3,    1.0339, 3,    13695.8,  117.0,    1.0372
"26064764", 22.87, 3,    13683.3,  116.0,    1.0363, 0, 0, 0, 0, 0, 0, 0, 0
"26586565", 22.87, 3,    13701.9,  116.1,    1.0377, 0, 0, 0, 0, 0, 0, 0, 0
"26901068", 22.87, 3,    13701.8,  116.1,    1.0377, 0, 0, 0, 0, 0, 0, 0, 0
"1709032", 22.87, 1,    13657.1,   -4.4,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1708969", 22.87, 1,    13657.1,   -4.4,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1586611", 22.87, 1,    13424.1,   -5.5,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"1709406", 22.87, 1,    13668.3,   -4.4,    1.0352, 2,    13690.4, -124.6,    1.0368, 3,    13648.7,  115.7,    1.0337
"1713780", 22.87, 2,      13659, -123.6,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"1713530", 22.87, 2,    13658.5, -123.6,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"1715961", 22.87, 2,    13657.1, -123.5,    1.0343, 3,    13704.8,  116.9,    1.0379, 0, 0, 0, 0
"26403407", 22.87, 1,    13643.2,   -4.0,    1.0333, 2,    440.185,   -4.0,  0.033337, 3,    440.185,   -4.0,  0.033337
"1586820", 22.87, 1,    13643.2,   -4.0,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1713368", 22.87, 3,    13695.7,  116.5,    1.0372, 0, 0, 0, 0, 0, 0, 0, 0
"1713150", 22.87, 1,    13379.8,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"26873574", 22.87, 1,    13379.7,   -5.6,    1.0133, 2,    431.685,   -5.6,  0.032693, 3,    431.685,   -5.6,  0.032693
"26400145", 22.87, 1,    13671.6,   -2.3,    1.0354, 2,    13641.3, -122.7,    1.0331, 3,    424.341,  -62.4,  0.032137
"1599159", 22.87, 2,    13641.2, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1708687", 22.87, 1,    13436.1,   -5.4,    1.0176, 2,    13673.3, -125.2,    1.0355, 3,    425.242,  -66.1,  0.032206
"25117321", 22.87, 1,      13432,   -5.4,    1.0173, 2,      13675, -125.2,    1.0357, 3,    425.395,  -66.2,  0.032217
"103512355", 22.87, 1,    13618.2,   -4.1,    1.0314, 0, 0, 0, 0, 0, 0, 0, 0
"1708983", 22.87, 1,    13631.6,   -4.7,    1.0324, 2,    13670.5, -124.8,    1.0353, 3,    13643.1,  115.5,    1.0333
"1709034", 22.87, 1,    13631.5,   -4.7,    1.0324, 0, 0, 0, 0, 0, 0, 0, 0
"1710351", 22.87, 1,    13732.4,   -4.0,      1.04, 2,    13725.5, -124.3,    1.0395, 3,      13678,  115.9,    1.0359
"1710346", 22.87, 1,    13729.4,   -4.0,    1.0398, 2,    13723.5, -124.3,    1.0393, 3,    13675.7,  115.9,    1.0357
"1714956", 22.87, 3,    13709.6,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"25562478", 22.87, 1,    13673.8,   -3.9,    1.0356, 2,    13743.5, -124.1,    1.0409, 3,    13692.6,  116.4,     1.037
"1709277", 22.87, 1,    13659.8,   -4.4,    1.0345, 2,    13686.3, -124.7,    1.0365, 3,    13647.2,  115.6,    1.0336
"E0X71_104175287", 22.87, 1,    13655.7,   -4.5,    1.0342, 2,    13684.3, -124.7,    1.0364, 3,    13646.2,  115.6,    1.0335
"26402860", 22.87, 1,    439.215, -125.1,  0.033264, 2,    13613.1, -125.1,     1.031, 3,    439.215, -125.1,  0.033264
"1585833", 22.87, 2,    13620.6, -125.1,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"1713366", 22.87, 1,    13711.4,   -3.7,    1.0384, 2,      13737, -124.0,    1.0404, 3,    13703.3,  116.5,    1.0378
"1710019", 22.87, 1,    13680.4,   -3.5,    1.0361, 2,    13663.4, -123.8,    1.0348, 3,    13712.8,  116.4,    1.0385
"26331101", 22.87, 1,    13680.4,   -3.5,    1.0361, 2,    13663.4, -123.8,    1.0348, 3,    13712.8,  116.4,    1.0385
"26400498", 22.87, 1,    440.711, -125.0,  0.033377, 2,    13659.5, -125.0,    1.0345, 3,    440.711, -125.0,  0.033377
"25570694", 22.87, 1,      13413,   -5.5,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0
"1586509", 22.87, 1,    439.039, -125.1,   0.03325, 2,    13607.7, -125.1,    1.0306, 3,    439.039, -125.1,   0.03325
"1586445", 22.87, 2,    13607.5, -125.1,    1.0306, 0, 0, 0, 0, 0, 0, 0, 0
"25801253", 22.87, 1,      13671,   -3.9,    1.0354, 2,    13740.7, -124.1,    1.0406, 3,    13690.3,  116.4,    1.0368
"1587170", 22.87, 3,    13690.3,  116.4,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"103635657", 22.87, 1,    13438.2,   -5.4,    1.0177, 2,    13672.1, -125.2,    1.0355, 0, 0, 0, 0
"1713943", 22.87, 1,      13676,   -3.2,    1.0357, 2,    13661.4, -123.6,    1.0346, 3,    13711.1,  116.7,    1.0384
"1713946", 22.87, 1,      13676,   -3.2,    1.0357, 2,    13661.4, -123.6,    1.0346, 3,    13711.1,  116.7,    1.0384
"1586041", 22.87, 1,    438.586,  115.2,  0.033216, 2,    438.586,  115.2,  0.033216, 3,    13595.6,  115.2,    1.0297
"1710385", 22.87, 1,    13758.5,   -3.8,     1.042, 2,    13743.6, -124.1,    1.0409, 3,    13699.1,  116.1,    1.0375
"1709362", 22.87, 1,    13664.2,   -4.4,    1.0349, 2,    13688.5, -124.6,    1.0367, 3,    13647.9,  115.7,    1.0336
"1708877", 22.87, 1,    440.677, -125.2,  0.033374, 2,    13658.4, -125.2,    1.0344, 3,    440.677, -125.2,  0.033374
"1709628", 22.87, 1,    13684.8,   -3.6,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"26403389", 22.87, 1,    441.848,  116.5,  0.033463, 2,    441.848,  116.5,  0.033463, 3,    13697.4,  116.5,    1.0374
"1713297", 22.87, 3,    13697.3,  116.5,    1.0374, 0, 0, 0, 0, 0, 0, 0, 0
"1599175", 22.87, 2,    13640.8, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1713192", 22.87, 1,    13383.9,   -5.6,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0
"1713190", 22.87, 1,    13383.3,   -5.6,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0
"1708829", 22.87, 1,    13589.2,   -4.9,    1.0292, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000045", 22.87, 1,    13380.1,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"26402862", 22.87, 1,     439.17, -125.1,   0.03326, 2,    13611.7, -125.1,    1.0309, 3,     439.17, -125.1,   0.03326
"1709066", 22.87, 3,    13642.9,  115.7,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1709042", 22.87, 1,    440.075,  115.7,  0.033329, 2,    440.075,  115.7,  0.033329, 3,    13642.4,  115.7,    1.0332
"1713979", 22.87, 1,    13676.8,   -3.3,    1.0358, 2,    13662.8, -123.7,    1.0347, 3,    13712.2,  116.6,    1.0385
"1714011", 22.87, 1,      13677,   -3.3,    1.0358, 2,    13662.8, -123.7,    1.0347, 3,    13712.2,  116.6,    1.0385
"26403410", 22.87, 1,    13660.7,   -3.9,    1.0346, 2,     440.71,   -3.9,  0.033377, 3,     440.71,   -3.9,  0.033377
"1586948", 22.87, 1,    13660.5,   -3.9,    1.0346, 2,    440.745,   -3.9,   0.03338, 3,    440.745,   -3.9,   0.03338
"1709789", 22.87, 1,    13680.5,   -3.5,    1.0361, 2,    13663.4, -123.8,    1.0348, 3,      13713,  116.4,    1.0385
"1715863", 22.87, 1,    13674.2,   -3.0,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"25157641", 22.87, 1,    13663.2,   -3.9,    1.0348, 2,    440.793,   -3.9,  0.033383, 3,    440.793,   -3.9,  0.033383
"1713534", 22.87, 3,    13709.4,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"1708676", 22.87, 1,    13424.2,   -5.4,    1.0167, 2,    433.057,   -5.4,  0.032797, 3,    433.057,   -5.4,  0.032797
"1587084", 22.87, 1,    13684.8,   -3.9,    1.0364, 2,    13745.1, -124.1,     1.041, 3,    13699.2,  116.4,    1.0375
"1587035", 22.87, 2,    13606.3, -125.1,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"1708768", 22.87, 2,    13641.7, -125.2,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"26402855", 22.87, 1,     439.55, -125.1,  0.033289, 2,    13626.1, -125.1,     1.032, 3,     439.55, -125.1,  0.033289
"1586190", 22.87, 2,    13626.1, -125.1,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"103671708", 22.87, 1,    13676.5,   -3.0,    1.0358, 2,    13656.6, -123.4,    1.0343, 3,    13703.2,  116.9,    1.0378
"26540856", 22.87, 1,    13675.9,   -3.0,    1.0357, 2,      13656, -123.4,    1.0342, 3,    13702.6,  116.9,    1.0378
"1586442", 22.87, 3,    13620.5,  115.4,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"1708914", 22.87, 1,    13551.7,   -5.0,    1.0263, 2,    13652.2, -125.1,    1.0339, 3,    424.312,  -65.4,  0.032135
"1708912", 22.87, 1,      13548,   -5.0,    1.0261, 2,    13652.3, -125.1,     1.034, 0, 0, 0, 0
"1713876", 22.87, 3,    13710.5,  116.6,    1.0384, 0, 0, 0, 0, 0, 0, 0, 0
"1599379", 22.87, 2,    13642.3, -122.7,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1586889", 22.87, 1,    13622.7,   -4.1,    1.0317, 0, 0, 0, 0, 0, 0, 0, 0
"1586924", 22.87, 1,    13622.1,   -4.1,    1.0317, 0, 0, 0, 0, 0, 0, 0, 0
"1708791", 22.87, 2,    13633.2, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1709011", 22.87, 2,    13656.5, -125.2,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1599414", 22.87, 1,    13672.4,   -2.6,    1.0355, 0, 0, 0, 0, 0, 0, 0, 0
"1598907", 22.87, 1,    13675.6,   -2.0,    1.0357, 2,    13637.7, -122.3,    1.0328, 3,    13665.1,  118.0,    1.0349
"1709389", 22.87, 1,    440.501, -125.2,  0.033361, 2,      13653, -125.2,     1.034, 3,    440.501, -125.2,  0.033361
"1708774", 22.87, 1,    13601.3,   -4.8,    1.0301, 2,    13658.9, -125.0,    1.0344, 0, 0, 0, 0
"1708787", 22.87, 1,    13597.6,   -4.8,    1.0298, 2,    13658.3, -125.0,    1.0344, 3,    424.794,  -65.1,  0.032172
"26401844", 22.87, 1,    13379.9,   -5.6,    1.0133, 2,    431.692,   -5.6,  0.032694, 3,    431.692,   -5.6,  0.032694
"1713155", 22.87, 1,    13379.9,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"1585894", 22.87, 1,    13413.6,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"26400170", 22.87, 1,    13506.5,   -5.1,    1.0229, 2,    13652.9, -125.1,     1.034, 3,    424.187,  -65.7,  0.032126
"26311655", 22.87, 2,    13652.8, -125.1,     1.034, 0, 0, 0, 0, 0, 0, 0, 0
"1708763", 22.87, 2,    13634.3, -125.2,    1.0326, 0, 0, 0, 0, 0, 0, 0, 0
"1586670", 22.87, 1,    13620.2,   -4.1,    1.0315, 2,    439.444,   -4.1,  0.033281, 3,    439.444,   -4.1,  0.033281
"1709430", 22.87, 3,    13653.2,  115.8,     1.034, 0, 0, 0, 0, 0, 0, 0, 0
"1709421", 22.87, 3,      13652,  115.8,    1.0339, 0, 0, 0, 0, 0, 0, 0, 0
"103635608", 22.87, 1,    13463.7,   -5.3,    1.0197, 2,    13660.7, -125.2,    1.0346, 0, 0, 0, 0
"103635637", 22.87, 1,    13462.7,   -5.3,    1.0196, 2,    13661.2, -125.2,    1.0346, 0, 0, 0, 0
"1713532", 22.87, 2,    13657.2, -123.6,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1713397", 22.87, 1,    13719.2,   -3.6,     1.039, 2,    13735.4, -124.0,    1.0402, 3,    13703.9,  116.5,    1.0379
"1713387", 22.87, 1,    13714.9,   -3.7,    1.0387, 2,    13736.3, -124.0,    1.0403, 3,    13703.7,  116.5,    1.0378
"1586278", 22.87, 1,    13404.5,   -5.5,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0
"1729305", 22.87, 1,    13674.6,   -3.0,    1.0356, 2,    13652.7, -123.3,     1.034, 3,    13697.4,  117.0,    1.0374
"26873577", 22.87, 1,    13379.5,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"26873578", 22.87, 1,    13379.4,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"103064666", 22.87, 1,    13725.3,   -3.6,    1.0395, 2,    13734.4, -123.9,    1.0402, 3,    13704.3,  116.5,    1.0379
"103064660", 22.87, 1,    13724.6,   -3.6,    1.0394, 2,    13734.5, -123.9,    1.0402, 3,    13704.2,  116.5,    1.0379
"1586625", 22.87, 1,    13425.2,   -5.5,    1.0168, 2,    433.153,   -5.4,  0.032805, 3,    433.153,   -5.4,  0.032805
"1710732", 22.87, 2,    13643.1, -125.1,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1710723", 22.87, 2,    13643.1, -125.1,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1713446", 22.87, 2,    13635.3, -123.9,    1.0327, 0, 0, 0, 0, 0, 0, 0, 0
"1586600", 22.87, 1,      13612,   -4.8,    1.0309, 2,    13645.7, -125.0,    1.0334, 0, 0, 0, 0
"1586599", 22.87, 1,      13612,   -4.8,    1.0309, 2,    13645.7, -125.0,    1.0334, 0, 0, 0, 0
"26402864", 22.87, 1,    439.481, -125.1,  0.033284, 2,    13621.3, -125.1,    1.0316, 3,    439.481, -125.1,  0.033284
"1585934", 22.87, 2,    13621.3, -125.1,    1.0316, 0, 0, 0, 0, 0, 0, 0, 0
"1715519", 22.87, 2,    13662.1, -123.7,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1587263", 22.87, 2,    13740.3, -124.1,    1.0406, 0, 0, 0, 0, 0, 0, 0, 0
"1587193", 22.87, 2,    13739.9, -124.1,    1.0406, 0, 0, 0, 0, 0, 0, 0, 0
"26401874", 22.87, 1,    13375.7,   -5.6,     1.013, 2,    431.554,   -5.6,  0.032684, 3,    431.554,   -5.6,  0.032684
"1586431", 22.87, 1,    13375.5,   -5.6,     1.013, 0, 0, 0, 0, 0, 0, 0, 0
"18GJ19_105595290", 22.87, 1,    13458.3,   -5.3,    1.0193, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"1599191", 22.87, 1,    13671.6,   -2.3,    1.0354, 2,    13641.3, -122.7,    1.0331, 3,    424.341,  -62.4,  0.032137
"103014809", 22.87, 1,    13671.4,   -2.3,    1.0354, 2,    13641.1, -122.7,    1.0331, 0, 0, 0, 0
"1713386", 22.87, 2,      13735, -124.0,    1.0402, 0, 0, 0, 0, 0, 0, 0, 0
"1587210", 22.87, 3,    13690.2,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"25116229", 22.87, 2,    13641.1, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1713441", 22.87, 2,      13635, -123.9,    1.0326, 0, 0, 0, 0, 0, 0, 0, 0
"26403382", 22.87, 1,    441.622,  116.5,  0.033446, 2,    441.622,  116.5,  0.033446, 3,    13690.3,  116.5,    1.0368
"1709528", 22.87, 3,    13705.4,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"1709283", 22.87, 1,     440.31, -125.1,  0.033347, 2,      13647, -125.1,    1.0336, 3,     440.31, -125.1,  0.033347
"1709279", 22.87, 2,    13646.3, -125.1,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"1585954", 22.87, 2,    13612.8, -125.1,     1.031, 0, 0, 0, 0, 0, 0, 0, 0
"1586111", 22.87, 2,    13612.1, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"26873582", 22.87, 1,    13379.1,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"26402836", 22.87, 1,    13612.9,   -4.8,     1.031, 2,    13635.4, -125.0,    1.0327, 3,      13619,  115.3,    1.0314
"1586339", 22.87, 1,    13612.9,   -4.8,     1.031, 0, 0, 0, 0, 0, 0, 0, 0
"26400492", 22.87, 1,    440.584,  115.8,  0.033367, 2,    440.584,  115.8,  0.033367, 3,    13655.5,  115.8,    1.0342
"1709515", 22.87, 3,    13655.5,  115.8,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1713144", 22.87, 2,    13651.5, -125.2,    1.0339, 0, 0, 0, 0, 0, 0, 0, 0
"1708736", 22.87, 2,    13645.8, -125.0,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"1708735", 22.87, 2,    13641.1, -125.0,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1586110", 22.87, 2,    13612.1, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000061", 22.87, 2,    13612.1, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"25177063", 22.87, 1,    13618.2,   -4.1,    1.0314, 0, 0, 0, 0, 0, 0, 0, 0
"1586961", 22.87, 1,    13617.9,   -4.1,    1.0313, 0, 0, 0, 0, 0, 0, 0, 0
"26400488", 22.87, 1,    440.136,  115.7,  0.033334, 2,    440.136,  115.7,  0.033334, 3,    13641.7,  115.7,    1.0331
"1710016", 22.87, 1,    13680.4,   -3.5,    1.0361, 2,    13663.4, -123.8,    1.0348, 3,    13712.8,  116.4,    1.0385
"1709963", 22.87, 1,    13680.4,   -3.5,    1.0361, 2,    13663.4, -123.8,    1.0348, 3,    13712.8,  116.4,    1.0385
"1587043", 22.87, 1,    13667.9,   -3.9,    1.0351, 2,    13737.4, -124.1,    1.0404, 3,    13687.8,  116.4,    1.0366
"1586152", 22.87, 3,    13608.7,  115.3,    1.0307, 0, 0, 0, 0, 0, 0, 0, 0
"1586117", 22.87, 3,    13608.7,  115.3,    1.0307, 0, 0, 0, 0, 0, 0, 0, 0
"1708955", 22.87, 1,    13532.3,   -5.0,    1.0249, 2,    13652.6, -125.1,     1.034, 0, 0, 0, 0
"1715660", 22.87, 2,    13623.4, -124.0,    1.0318, 0, 0, 0, 0, 0, 0, 0, 0
"103015288", 22.87, 1,    442.236,  116.2,  0.033493, 2,    442.236,  116.2,  0.033493, 3,    13706.7,  116.2,    1.0381
"1586551", 22.87, 1,    13379.7,   -5.6,    1.0133, 2,    431.683,   -5.6,  0.032693, 3,    431.683,   -5.6,  0.032693
"1586550", 22.87, 1,    13379.1,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"1709185", 22.87, 1,    440.582, -125.2,  0.033367, 2,    13655.5, -125.2,    1.0342, 3,    440.582, -125.2,  0.033367
"1586496", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,    13640.7, -125.0,    1.0331, 3,    13623.2,  115.4,    1.0317
"25594278", 22.87, 1,    439.539,  115.4,  0.033288, 2,    439.539,  115.4,  0.033288, 3,    13623.1,  115.4,    1.0317
"1715676", 22.87, 1,    439.519, -124.0,  0.033287, 2,    13625.1, -124.0,    1.0319, 3,    439.519, -124.0,  0.033287
"1586668", 22.87, 1,    13619.5,   -4.1,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"26540857", 22.87, 1,    13675.7,   -3.0,    1.0357, 2,    13655.8, -123.4,    1.0342, 3,    13702.4,  116.9,    1.0377
"1708771", 22.87, 1,    13608.8,   -4.8,    1.0307, 2,    13659.8, -125.0,    1.0345, 3,    13642.5,  115.5,    1.0332
"26400503", 22.87, 1,      13610,   -4.8,    1.0307, 2,    13659.5, -125.0,    1.0345, 3,    13642.2,  115.5,    1.0332
"103015466", 22.87, 1,    443.327, -124.1,  0.033575, 2,    13740.5, -124.1,    1.0406, 3,    443.327, -124.1,  0.033575
"1587258", 22.87, 2,    13740.4, -124.1,    1.0406, 0, 0, 0, 0, 0, 0, 0, 0
"1714211", 22.87, 3,    13709.9,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"1714914", 22.87, 3,    13709.7,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"1587280", 22.87, 1,      13669,   -3.9,    1.0352, 2,    13738.6, -124.1,    1.0405, 3,    13688.6,  116.4,    1.0367
"T5240B12_10000062", 22.87, 1,      13669,   -3.9,    1.0352, 2,    13738.6, -124.1,    1.0405, 3,    13688.6,  116.4,    1.0367
"1713257", 22.87, 3,    13697.2,  116.5,    1.0374, 0, 0, 0, 0, 0, 0, 0, 0
"1599255", 22.87, 1,    13674.4,   -2.2,    1.0356, 2,      13640, -122.5,     1.033, 3,    13672.1,  117.8,    1.0355
"103015362", 22.87, 1,    442.143,  116.2,  0.033486, 2,    442.143,  116.2,  0.033486, 3,    13705.8,  116.2,     1.038
"1709262", 22.87, 3,    13705.8,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"26873576", 22.87, 1,    13379.5,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"26400164", 22.87, 1,    439.677, -125.2,  0.033299, 2,    13630.1, -125.2,    1.0323, 3,    439.677, -125.2,  0.033299
"1713445", 22.87, 1,    439.931, -123.9,  0.033318, 2,    13635.3, -123.9,    1.0327, 3,    439.931, -123.9,  0.033318
"1709026", 22.87, 3,      13642,  115.7,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
